"mov_id","mov_idusuario","mov_concepto","mov_importe","mov_tipo","mov_estado","mov_fechaalta"
"4066","534","Cita Kiara 24/08","-90","200","A","2022-08-29"
"4067","144","Cita Olaya 19/08","-110","200","A","2022-08-30"
"4068","379","Cita Valeria 30/08","-90","200","A","2022-08-31"
"4069","225","Cita Olaya 02/09","-110","200","A","2022-09-02"
"4070","527","Cita Aroa 01/09","-110","200","A","2022-09-02"
"4071","144","cita Gala 3/09","-110","200","A","2022-09-07"
"4072","346","cita Lana 05/09","-140","200","A","2022-09-07"
"4073","346","cita Olaya 05/09","-140","200","A","2022-09-07"
"4074","346","cita Valeria 06/09","-140","200","A","2022-09-07"
"4075","289","cita Olaya 06/09","-90","200","A","2022-09-07"
"4076","36","cita Ashley 1/09","15","100","A","2022-09-07"
"4077","36","cita ashley 5/09","15","100","A","2022-09-07"
"4078","447","cita Olaya 5/09","10","100","A","2022-09-07"
"4079","50","cita Jimena 24/08","15","100","A","2022-09-07"
"4080","50","Lucia 30/08","15","100","A","2022-09-07"
"4081","474","cita Valeria 3/09","15","100","A","2022-09-07"
"4082","417","cita Helena 31/08","10","100","A","2022-09-07"
"4083","346","cita Ashley 07/09","-140","200","A","2022-09-07"
"4084","447","cita Lana 31/08","10","100","A","2022-09-07"
"4085","469","cita Clara 29/08","15","100","A","2022-09-07"
"4086","469","cita Clara 25/08","15","100","A","2022-09-07"
"4087","469","cita Ashley 15/08","15","100","A","2022-09-07"
"4088","534","cita Clara 29/08","10","100","A","2022-09-07"
"4089","534","Cita Helena 25/08","10","100","A","2022-09-07"
"4090","534","Cita Helena 22/08","10","100","A","2022-09-07"
"4091","534","Cita Helena 19/08","10","100","A","2022-09-07"
"4092","555","cita clara 29/08","15","100","A","2022-09-07"
"4093","560","cita clara 27/08","15","100","A","2022-09-07"
"4094","526","cita valeria 26/08","12","100","A","2022-09-07"
"4095","531","cita valeria 19/08","10","100","A","2022-09-07"
"4096","555","cita cayetana 15/08","15","100","A","2022-09-07"
"4097","555","cita Gala 23/08","12","100","A","2022-09-07"
"4098","453","cita Olaya 16/08 dia del socio ","18","100","A","2022-09-07"
"4099","534","cita Lucia 19/08","12","100","A","2022-09-07"
"4100","474","cita Jimena 18/08","12","100","A","2022-09-07"
"4101","560","valeria 19/08","15","100","A","2022-09-07"
"4102","526","cita lana 17/08","15","100","A","2022-09-07"
"4103","156","cita Lucia 7/09","12","100","A","2022-09-08"
"4104","144","cita Olaya 08/09","-110","200","A","2022-09-08"
"4105","523","cita Lana 7/09","15","100","A","2022-09-08"
"4106","195","cita Ashley 3/09","15","100","A","2022-09-09"
"4107","269","cita amanda 8/09","10","100","A","2022-09-09"
"4108","527","compra puntos oferta vuelta al cole ","2400","100","A","2022-09-09"
"4109","449","cita Valeria 09/09","-90","200","A","2022-09-09"
"4110","498","cita Valeria 9/09","29","100","A","2022-09-12"
"4111","113","cita clara 8/09","12","100","A","2022-09-12"
"4112","113","cita duplex ashley lana 8/09","20","100","A","2022-09-12"
"4113","379","cita Ashley 6/09 dia del socio","15","100","A","2022-09-12"
"4114","225","compra puntos promo vuelta verano","600","100","A","2022-09-12"
"4115","453","Compra puntos 12/09 ","360","100","A","2022-09-12"
"4116","144","Compra de puntos 12/09","1200","100","A","2022-09-12"
"4397","101","cita Helena ","27","100","A","2022-12-27"
"4118","447","compra puntos promo vuel al cole","600","100","A","2022-09-13"
"4119","469","cita Lana 7/08","15","100","A","2022-09-13"
"4120","504","cita olivia 12/09","12","100","A","2022-09-13"
"4121","36","cita ashley 12/09","15","100","A","2022-09-13"
"4122","526","Compra puntos 13/09","600","100","A","2022-09-13"
"4123","36","cita ashley 13/09","23","100","A","2022-09-13"
"4124","43","cita Helana 9/09","10","100","A","2022-09-13"
"4125","284","Cita Ashley 12/09","-140","200","A","2022-09-14"
"4126","526","Cita Olivia 13/09","-140","200","A","2022-09-14"
"4127","234","Cita Olivia 13/09","-110","200","A","2022-09-14"
"4128","195","Compra de puntos 15/09","600","100","A","2022-09-15"
"4129","303","Compra puntos 16/09","360","100","A","2022-09-16"
"4130","289","Compra puntos 16/09","360","100","A","2022-09-16"
"4131","284","cita Ashley 17/09","-140","200","A","2022-09-17"
"4132","253","compra de puntos 17/09 VUELTA AL COLE","360","100","A","2022-09-17"
"4133","562","bienvenida","15","100","A","2022-09-19"
"4134","562","Cita Angela Dia del socio 13/09","18","100","A","2022-09-19"
"4135","534","Compra puntos vuelta al cole","600","100","A","2022-09-19"
"4136","367","Compra puntos vuelta al cole","360","100","A","2022-09-19"
"4138","532","Cita katrina 15/09","10","100","A","2022-09-19"
"4139","379","cita Lucia 15/09","10","100","A","2022-09-20"
"4140","504","cita kiara 17/09","12","100","A","2022-09-20"
"4141","36","cita ashley 19/09","15","100","A","2022-09-20"
"4142","50","cita luna 14/09","15","100","A","2022-09-20"
"4143","469","cita clara 16/09","15","100","A","2022-09-20"
"4144","447","Cita Olaya 15/09","-140","200","A","2022-09-22"
"4145","195","Cita Abril 15/09","-110","200","A","2022-09-22"
"4158","50","cita Luna 22/09","15","100","A","2022-09-26"
"4147","526","Cita Luna 16/09","-140","200","A","2022-09-22"
"4148","144","Cita Gala 19/09","-110","200","A","2022-09-22"
"4149","526","Cita Ariadna 20/09","-140","200","A","2022-09-22"
"4150","289","Cita Ariadna 20/09","-90","200","A","2022-09-22"
"4151","234","Cita Luna 22/09","-110","200","A","2022-09-22"
"4152","447","Cita Ariadna 21/09","-90","200","A","2022-09-22"
"4153","372","cita duplex ashley y angela 21/09","28","100","A","2022-09-22"
"4154","532","cita angela 21/09","10","100","A","2022-09-22"
"4155","560","Cita ashley 21/09","15","100","A","2022-09-22"
"4156","523","cita Luna 20/09","15","100","A","2022-09-22"
"4157","289","expe ariadna","15","100","A","2022-09-22"
"4159","156","cita Aurora 22/09","12","100","A","2022-09-26"
"4160","494","cita Aroa 23/09","-110","200","A","2022-09-26"
"4161","494","cita Aroa 23/09","16","100","A","2022-09-26"
"4162","367","Cita Abril 26/09","-110","200","A","2022-09-27"
"4163","234","Ajuste 3 citas socio","180","100","A","2022-09-27"
"4164","234","Cita Lina 22/09","-50","200","A","2022-09-27"
"4165","447","Cita Aurora 23/09","-90","200","A","2022-09-27"
"4166","253","Cita Olaya 23/09","-110","200","A","2022-09-27"
"4167","527","Cita Aroa 23/09","-140","200","A","2022-09-27"
"4168","284","Cita Aldara 24/09","-140","200","A","2022-09-27"
"4169","234","Cita Candy 24/09","-50","200","A","2022-09-27"
"4170","526","Cita Candy 26/09","-110","200","A","2022-09-27"
"4171","284","Cita Olaya 26/09","-140","200","A","2022-09-27"
"4172","234","Cita Gala 27/09","-50","200","A","2022-09-27"
"4173","469","cita clara 27/09","15","100","A","2022-09-28"
"4174","289","expe candy","15","100","A","2022-09-28"
"4175","289","Cita Candy 27/09","-90","200","A","2022-09-28"
"4176","144","Cita Aroa 27/09","-110","200","A","2022-09-28"
"4177","527","Cita Jimena 27/09","-140","200","A","2022-09-28"
"4178","284","Cita Clara 27/09","-140","200","A","2022-09-28"
"4179","195","Cita Candy 28/09","-140","200","A","2022-09-29"
"4180","144","Cita Ariadna 28/09","-110","200","A","2022-09-29"
"4181","447","Cita Candy 28/09","-90","200","A","2022-09-29"
"4182","225","Cita Olaya 29/09","-110","200","A","2022-10-03"
"4183","144","Cita Aurora 29/09","-110","200","A","2022-10-03"
"4185","144","Cita Olivia 30/09","-110","200","A","2022-10-03"
"4186","417","Cita Aurora 30/09","-90","200","A","2022-10-03"
"4187","469","Cita Clara 03/10","-110","200","A","2022-10-03"
"4188","284","Cita Candy 1/10","-110","200","A","2022-10-05"
"4189","474","Cita Lana 1/10","-110","200","A","2022-10-05"
"4190","195","Cita Lucía 03/10","-140","200","A","2022-10-05"
"4191","453","Cita Olaya 03/10","-110","200","A","2022-10-05"
"4192","195","Cita Aroa 04/10","-140","200","A","2022-10-05"
"4193","49","cita Aurora 5/10","10","100","A","2022-10-10"
"4194","501","cita Olivia 5/10","10","100","A","2022-10-10"
"4195","388","cita olivia 30/09","12","100","A","2022-10-10"
"4196","269","cita Aurora 6/10","10","100","A","2022-10-10"
"4197","36","cita ashley 4/10","23","100","A","2022-10-10"
"4198","36","cita ashley 5/10","15","100","A","2022-10-10"
"4199","156","Cita olivia 29/09","12","100","A","2022-10-10"
"4200","156","cita olaya 27/09","18","100","A","2022-10-10"
"4201","496","cita clara 3/10","12","100","A","2022-10-10"
"4202","50","cita Lina 26/09","15","100","A","2022-10-10"
"4203","447","Cita Aurora 10/10","-110","200","A","2022-10-10"
"4204","453","Cita Luna 10/10","-110","200","A","2022-10-10"
"4205","144","Cita Karina 8/10","-110","200","A","2022-10-10"
"4206","144","Cita Angela 7/10","-110","200","A","2022-10-10"
"4207","36","Cita Ashley 10/10","-140","200","A","2022-10-10"
"4208","527","Cita Aroa 7/10","-140","200","A","2022-10-10"
"4209","32","Cita Angela 05/10","-110","200","A","2022-10-13"
"4210","32","Cita Aurora 05/10","-110","200","A","2022-10-14"
"4211","32","Cita Aldara 05/10","-110","200","A","2022-10-14"
"4212","269","Cita Aurora 05/10","-90","200","A","2022-10-14"
"4213","144","Cita Aroa 05/10","-110","200","A","2022-10-14"
"4214","526","Cita Karina 07/10","-140","200","A","2022-10-14"
"4215","447","Cita Karina 07/10","-110","200","A","2022-10-14"
"4227","469","citas clara 7 y 10 del 10","30","100","A","2022-10-17"
"4217","234","Cita Ariel 11/10","-50","200","A","2022-10-14"
"4218","504","cita aroa 8/10","10","100","A","2022-10-17"
"4219","36","cita ashley 11/10","23","100","A","2022-10-17"
"4220","36","cita ashley 14/10","15","100","A","2022-10-17"
"4221","293","cita candy 12/10","10","100","A","2022-10-17"
"4222","12","duplex candy angela 30/10","20","100","A","2022-10-17"
"4223","447","cita candy 11/10","10","100","A","2022-10-17"
"4224","474","cita Clara 7/10","12","100","A","2022-10-17"
"4225","530","cita ashley 11/10","15","100","A","2022-10-17"
"4226","469","cita clara 15/10","15","100","A","2022-10-17"
"4228","289","Cita Ariel 17/10","-90","200","A","2022-10-18"
"4229","144","Cita Candy 15/10","-110","200","A","2022-10-18"
"4230","144","Cita Aroa 14/10","-110","200","A","2022-10-18"
"4231","289","Cita Luna 13/10","-90","200","A","2022-10-18"
"4232","501","Cita Luna13/10","-90","200","A","2022-10-18"
"4233","474","Cita Ariel 12/10","-140","200","A","2022-10-18"
"4234","527","Cita Kiara 12/10","-140","200","A","2022-10-18"
"4235","504","cita lili 15/10","12","100","A","2022-10-19"
"4236","469","cita Clara 18/10","15","100","A","2022-10-19"
"4237","195","cita Gala 10/10","15","100","A","2022-10-19"
"4238","195","ariel cita 15/10","15","100","A","2022-10-19"
"4239","447","cita ariel 18/10","10","100","A","2022-10-19"
"4240","156","cita aurora 17/10","10","100","A","2022-10-19"
"4241","36","cita ashley 17/10","15","100","A","2022-10-19"
"4242","407","cita aurora 13/10","15","100","A","2022-10-19"
"4243","552","Cita Karina 18/10","-90","200","A","2022-10-26"
"4244","49","Cita Olaya 19/10","-90","200","A","2022-10-26"
"4245","144","Ajuste cita Angela 7/10","20","100","A","2022-10-26"
"4265","144","ajuste puntos","-20","200","A","2022-11-02"
"4247","289","Cita Olivia 24/10","-90","200","A","2022-10-26"
"4248","156","Cita Paola 24/10","-110","200","A","2022-10-26"
"4249","453","cita Olaya 25/10","-110","200","A","2022-10-28"
"4250","32","Cita Ariel 26/10","-110","200","A","2022-10-28"
"4251","32","Cita Olivia 26/10","-90","200","A","2022-10-28"
"4252","144","Cita Olivia 26/10","-110","200","A","2022-10-28"
"4253","527","Cita Olaya 29/10","-90","200","A","2022-11-02"
"4254","416","Cita Paola 28/10","-140","200","A","2022-11-02"
"4255","156","cita gala 2/11","12","100","A","2022-11-02"
"4256","204","cita sorpresa valeria 2/09","18","100","A","2022-11-02"
"4257","204","cita sorpresa olivia ","18","100","A","2022-11-02"
"4258","204","cita sorpresa lucia","18","100","A","2022-11-02"
"4259","526","cita ariel complementada 17/10","5","100","A","2022-11-02"
"4260","526","cita paola 27/10","15","100","A","2022-11-02"
"4261","447","cita Lina 31/10","10","100","A","2022-11-02"
"4262","156","gala 27/10","15","100","A","2022-11-02"
"4263","496","cita clara 28/10","12","100","A","2022-11-02"
"4264","557","cita sabrina 27/10","15","100","A","2022-11-02"
"4266","447","cita paola 28/10","10","100","A","2022-11-02"
"4267","36","ashley 25/10","23","100","A","2022-11-02"
"4268","36","ashley 26/10","15","100","A","2022-11-02"
"4269","113","cita ariadna 19/10","10","100","A","2022-11-02"
"4270","322","clara 15/10","10","100","A","2022-11-02"
"4271","562","belen ","12","100","A","2022-11-02"
"4272","530","ashley 25/10","15","100","A","2022-11-02"
"4273","388","luna 14/10","12","100","A","2022-11-02"
"4274","563","Bienvenida","15","100","A","2022-11-02"
"4275","563","cita Clara 19/10","12","100","A","2022-11-02"
"4276","474","ariel 22/10","12","100","A","2022-11-02"
"4277","496","ariel 22/10","12","100","A","2022-11-02"
"4278","447","Compra puntos 08/11","700","100","A","2022-11-08"
"4296","534","cita paola 9/11","-110","200","A","2022-11-14"
"4280","144","Cita Karina 3/11","-110","200","A","2022-11-09"
"4281","144","Cita Aroa 5/11","-110","200","A","2022-11-09"
"4282","144","Cita Paola 8/11","-110","200","A","2022-11-09"
"4283","144","Compra puntos 9/11","1400","100","A","2022-11-09"
"4284","534","Cita Aurora 3/11","-110","200","A","2022-11-09"
"4285","534","Cita Olivia 04/11","-110","200","A","2022-11-09"
"4286","527","Cita Kiara 3/11","-140","200","A","2022-11-09"
"4287","527","Cita Kiara 8/11","-140","200","A","2022-11-09"
"4288","36","Cita Ashley 7/11","-140","200","A","2022-11-09"
"4289","447","Cita Lucía 08/11","-90","200","A","2022-11-09"
"4290","530","Compra puntos 9/11","350","100","A","2022-11-09"
"4321","534","Compra de puntos 09/11","1400","100","A","2022-11-23"
"4292","289","Compra puntos 10/11","350","100","A","2022-11-10"
"4293","346","Compra puntos 10/12","350","100","A","2022-11-14"
"4294","555","dia del socio","6","100","A","2022-11-14"
"4295","555","cita Karina 28/10","12","100","A","2022-11-14"
"4297","113","cita gala 8/11","10","100","A","2022-11-14"
"4298","113","duplex candy clara","24","100","A","2022-11-14"
"4299","322","cita clara 4/10","10","100","A","2022-11-14"
"4300","509","cita angela 28/10","12","100","A","2022-11-14"
"4301","379","cita olaya 28/10","10","100","A","2022-11-14"
"4302","36","cita Ashley 1/11","23","100","A","2022-11-14"
"4303","36","cita ashley 2/11","27","100","A","2022-11-14"
"4304","36","cita ashley 3/11","15","100","A","2022-11-14"
"4305","322","cita clara 12/11","10","100","A","2022-11-15"
"4306","453","Compra puntos 16/11","350","100","A","2022-11-16"
"4307","350","Cita Gala 08/11","-270","200","A","2022-11-17"
"4308","225","Cita Gala 9/11","-110","200","A","2022-11-17"
"4309","530","Cita Ashley 9/11","-140","200","A","2022-11-17"
"4310","534","Cita Luna 10/11","-110","200","A","2022-11-17"
"4311","534","Cita Candy 11/11","-110","200","A","2022-11-17"
"4312","534","Cita Aurora 14/11","-110","200","A","2022-11-17"
"4313","144","Cita Gala 14/11","-110","200","A","2022-11-17"
"4314","527","Cita Kiara 15/11","-210","200","A","2022-11-17"
"4315","453","Cita Angela 16/11","-110","200","A","2022-11-17"
"4316","447","Cita Samy 16/11","-90","200","A","2022-11-17"
"4317","32","Cita Abril 16/11","-110","200","A","2022-11-17"
"4318","32","Cita Samy 16/11","-110","200","A","2022-11-17"
"4319","32","Cita Olaya 16/11","-110","200","A","2022-11-17"
"4320","144","Cita Olivia 17/11","-110","200","A","2022-11-23"
"4322","534","Cita Olaya 17/11","-110","200","A","2022-11-23"
"4323","534","Cita Kiara 18/11","-110","200","A","2022-11-23"
"4324","534","Cita Gala 21/11","-110","200","A","2022-11-23"
"4325","289","Cita Samy 21/11","-90","200","A","2022-11-23"
"4326","447","Cita Ángela 21/11","-110","200","A","2022-11-23"
"4327","527","Cita Kiara 22/11","-140","200","A","2022-11-23"
"4328","534","Cita Kiara 22/11","-110","200","A","2022-11-23"
"4329","144","Cita Karina 25/11","-110","200","A","2022-11-29"
"4330","447","Cita Candy 26/11","-140","200","A","2022-11-29"
"4332","113","Cita Dúplex 28/11","-120","200","A","2022-11-29"
"4333","346","Cita Ariadna 1/12","-140","200","A","2022-12-12"
"4334","447","Cita Sandra 1/12","-110","200","A","2022-12-12"
"4335","289","Cita Sandra 1/12","-110","200","A","2022-12-12"
"4336","527","Salida Kiara 1/12","-300","200","A","2022-12-12"
"4337","346","Cita Karina 2/12","-140","200","A","2022-12-12"
"4338","346","Cita Sandra 3/12","-140","200","A","2022-12-12"
"4371","474","cita candy 18/11","12","100","A","2022-12-15"
"4340","527","Duplex Kiara/ Candy 6/12","-260","200","A","2022-12-12"
"4341","346","Cita Candy 6/12","-140","200","A","2022-12-12"
"4342","144","Cita Ana 7/12","-110","200","A","2022-12-12"
"4343","346","Cita Ana 7/12","-140","200","A","2022-12-12"
"4344","346","Cita Olivia 8/12","-140","200","A","2022-12-12"
"4345","289","Cita Zoe 9/12","-90","200","A","2022-12-12"
"4346","195","cita Clara 8/12","15","100","A","2022-12-15"
"4347","195","cita sandra 2/12","15","100","A","2022-12-15"
"4348","531","cita lucia 13/12","10","100","A","2022-12-15"
"4349","417","cita olivia 8/12","10","100","A","2022-12-15"
"4350","562","cita candy 17/11","12","100","A","2022-12-15"
"4351","322","cita sandra 3/12","10","100","A","2022-12-15"
"4352","322","cita clara 10/12","10","100","A","2022-12-15"
"4353","523","cita mara 5/12","15","100","A","2022-12-15"
"4354","474","cita alma 3/12","12","100","A","2022-12-15"
"4355","474","cita karina 7/12","12","100","A","2022-12-15"
"4356","474","cita clara 10/12","15","100","A","2022-12-15"
"4357","504","cita sandra 3/12","12","100","A","2022-12-15"
"4358","509","cita karina 25/11","12","100","A","2022-12-15"
"4359","432","cita Zoe 7/12","15","100","A","2022-12-15"
"4360","12","cita Paola 24/11","10","100","A","2022-12-15"
"4361","555","cita destacda 26/11","25","100","A","2022-12-15"
"4362","555","cita karina 6/12 dia del socio","23","100","A","2022-12-15"
"4363","416","cita karina 5/12","15","100","A","2022-12-15"
"4364","526","cita Angela 1/12","15","100","A","2022-12-15"
"4365","36","cita ashley 15/11","23","100","A","2022-12-15"
"4366","36","cita ashley 30/11","15","100","A","2022-12-15"
"4367","531","cita clara 29/11","10","100","A","2022-12-15"
"4368","526","cita Karina 28/11","10","100","A","2022-12-15"
"4369","526","cita araidna 21/12","15","100","A","2022-12-15"
"4370","496","cita angela 25/11","12","100","A","2022-12-15"
"4372","496","cita ashley 18/11","12","100","A","2022-12-15"
"4373","531","cita olivia 5/11","10","100","A","2022-12-15"
"4374","447","Compra promoción de navidad","700","100","A","2022-12-19"
"4375","144","Cita Karina 12/12","-110","200","A","2022-12-19"
"4376","453","Cita Zoe 13/12","-110","200","A","2022-12-19"
"4377","527","Cita Kiara 13/12","-140","200","A","2022-12-19"
"4378","496","Cita Candy 17/12","-110","200","A","2022-12-19"
"4379","144","Cita Sandra 17/12","-110","200","A","2022-12-19"
"4380","474","Cita Ariel 17/12","-110","200","A","2022-12-19"
"4381","73","Compra puntos promo navidad","700","100","A","2022-12-21"
"4383","527","Compra de puntos 20/12","700","100","A","2022-12-21"
"4384","527","Compra de puntos 20/12 2","700","100","A","2022-12-21"
"4385","469","citas clara 26,25 y 8 ","40","100","A","2022-12-27"
"4386","407","cita ashley 21/12","15","100","A","2022-12-27"
"4387","524","cita ashley 22/12","10","100","A","2022-12-27"
"4388","225","compra puntos navidad. ","700","100","A","2022-12-27"
"4389","526","cita kiara 9/12","10","100","A","2022-12-27"
"4390","526","cita zoe 19/12","15","100","A","2022-12-27"
"4391","526","cita ambar 20/12","23","100","A","2022-12-27"
"4392","501","cita Ariel 16/12","10","100","A","2022-12-27"
"4393","12","duplex ambar y mara 21/12","20","100","A","2022-12-27"
"4394","36","cita ashley 21/12","15","100","A","2022-12-27"
"4395","432","cita gala 19/12","15","100","A","2022-12-27"
"4396","531","cita abril y lucia octubre","20","100","A","2022-12-27"
"4398","437","cita gala 17/12","15","100","A","2022-12-27"
"4399","566","bienvenida","15","100","A","2022-12-27"
"4400","566","cita gala 9/12","12","100","A","2022-12-27"
"4401","144","Cita Gala 28/12","-110","200","A","2022-12-28"
"4402","144","Cita Lina 23/12","-110","200","A","2022-12-28"
"4403","144","Cita Karina 22/12","-110","200","A","2022-12-28"
"4404","144","Compra puntos 28/12","700","100","A","2022-12-28"
"4405","289","Compra puntos 28/12","700","100","A","2022-12-28"
"4406","289","Cita Zoe 28/12","-110","200","A","2022-12-28"
"4407","417","cita ambar 23/12","10","100","A","2022-12-28"
"4408","531","cita Zoe 28/12","10","100","A","2022-12-28"
"4409","568","bienvenida","15","100","A","2022-12-29"
"4410","568","cita a ciegas karina 23/12","23","100","A","2022-12-29"
"4411","517","Bienvenida","15","100","A","2022-12-30"
"4412","517","cita karina sabado","15","100","A","2022-12-30"
"4413","469","cita clara 27/12","15","100","A","2022-12-30"
"4414","12","cita zoe lina 30/12","20","100","A","2022-12-30"
"4415","41","compra puntos navidad 30/12","700","100","A","2022-12-30"
"4416","517","compra puntos navidad 30/12","700","100","A","2023-01-02"
"4417","469","Cita Clara 03/01","-110","200","A","2023-01-03"
"4418","41","Cita Ashley 30/12","-140","200","A","2023-01-04"
"4419","41","Cita Ángela 02/01","-140","200","A","2023-01-04"
"4420","447","Cita Gala 4/01","-90","200","A","2023-01-04"
"4421","144","Cita Kiara 5/01","-110","200","A","2023-01-09"
"4422","527","Cita Kiara 5/01","-140","200","A","2023-01-09"
"4423","524","Cita Aitana 14/12","-90","200","A","2023-01-09"
"4424","447","Cita Ariadna 15/12","-110","200","A","2023-01-09"
"4425","527","Cita Kiara 20/12","-140","200","A","2023-01-09"
"4426","176","Cita Gala 20/12","-90","200","A","2023-01-09"
"4427","504","Cita Ambar 20/12","-110","200","A","2023-01-09"
"4428","447","Cita Olaya 21/12","-90","200","A","2023-01-09"
"4429","346","compra puntos navidad","700","100","A","2023-01-09"
"4430","517","Cita Ashley 9/01","-90","200","A","2023-01-10"
"4431","531","cita ashley 10/01","10","100","A","2023-01-11"
"4432","36","cita Ashley 2/01","15","100","A","2023-01-11"
"4433","36","cita ashley 10/01","27","100","A","2023-01-11"
"4434","417","cita ambar 9/01","10","100","A","2023-01-11"
"4435","322","cita clara 6/01","10","100","A","2023-01-11"
"4436","43","cita karina 5/01","10","100","A","2023-01-11"
"4437","526","cita sandra 3/01","27","100","A","2023-01-11"
"4438","474","cita gala 30/12","12","100","A","2023-01-11"
"4439","474","cita sandra 6/01","15","100","A","2023-01-11"
"4440","432","cita clara 6/01","15","100","A","2023-01-11"
"4442","463","cita clara 3/01","12","100","A","2023-01-11"
"4443","571","bienvenida","15","100","A","2023-01-11"
"4444","571","cita Ashley 27/12","10","100","A","2023-01-11"
"4445","338","cita ambar 3/01","10","100","A","2023-01-11"
"4446","156","cita agata 2/01","12","100","A","2023-01-11"
"4447","469","cita clara 30/12","15","100","A","2023-01-11"
"4448","497","cita ashley 12/12","10","100","A","2023-01-11"
"4449","517","Cita Helena 11/01","-90","200","A","2023-01-11"
"4450","447","Cita Olaya 12/01","-90","200","A","2023-01-13"
"4451","527","Cita Kiara 12/01","-140","200","A","2023-01-13"
"4452","204","cita sorpresa karina 13/01","18","100","A","2023-01-17"
"4453","575","Bienvenida","15","100","A","2023-01-17"
"4454","575","cita Abril 2/01","15","100","A","2023-01-17"
"4455","144","ajuste cita Karina 16/01","-20","200","A","2023-01-17"
"4458","144","Cita Aroa 18/01","-110","200","A","2023-01-19"
"4457","531","Cita Helena 17/01","-90","200","A","2023-01-18"
"4459","41","Cita Abril 23/01","-140","200","A","2023-01-23"
"4460","517","Cita Olaya 23/01","-90","200","A","2023-01-23"
"4461","346","Cita Paulina 21/01","-140","200","A","2023-01-23"
"4462","144","Cita Ariel 20/01","-110","200","A","2023-01-23"
"4463","225","Cita Ariel 20/11","-110","200","A","2023-01-23"
"4464","346","Cita Luna 23/01","-140","200","A","2023-01-24"
"4465","346","Cita Lucía 24/01","-140","200","A","2023-01-24"
"4466","346","Cita Helena 24/01","-140","200","A","2023-01-25"
"4467","308","Cita Helena 24/01","-220","200","A","2023-01-25"
"4468","32","Cita Abril 26/01","-90","200","A","2023-01-26"
"4469","32","Cita Paulina 26/01","-110","200","A","2023-01-26"
"4470","32","Karina 26/01","-110","200","A","2023-01-26"
"4471","289","Cita Jimena 26/01","-90","200","A","2023-01-26"
"4472","447","Cita Martina 30/01","-90","200","A","2023-01-31"
"4492","496","cita Luna 1/02","12","100","A","2023-02-13"
"4474","530","cita Ashley 22/12","-140","200","A","2023-02-01"
"4475","560","cita ashley 28/01","15","100","A","2023-02-01"
"4476","379","cita ashley 23/01","10","100","A","2023-02-01"
"4477","156","cita gala 27/01","12","100","A","2023-02-01"
"4478","574","Bienvenida","15","100","A","2023-02-01"
"4479","574","cita Lucia 18/01","12","100","A","2023-02-01"
"4480","562","cita gala 17/01","12","100","A","2023-02-01"
"4481","531","cita sandra 24/01","10","100","A","2023-02-01"
"4482","531","cita paulina 20/01","10","100","A","2023-02-01"
"4483","571","cita ashley 21/01","10","100","A","2023-02-01"
"4484","144","Cita Aroa 31/01","-110","200","A","2023-02-01"
"4485","144","Cita Ariel 01/02","-110","200","A","2023-02-01"
"4486","527","Cita Kiara 26/01","-140","200","A","2023-02-01"
"4487","289","Cita Catalina 01/02","-90","200","A","2023-02-02"
"4488","144","Cita Karina 06/02","-110","200","A","2023-02-06"
"4489","447","Cita Jimena 07/02","-90","200","A","2023-02-08"
"4490","517","Cita Abril 08/02","-90","200","A","2023-02-09"
"4491","527","Cita Kiara 09/02","-300","200","A","2023-02-10"
"4493","113","duplex olaya ashley","24","100","A","2023-02-13"
"4494","474","cita paulina 10/02","12","100","A","2023-02-13"
"4495","156","cita gala 13/02","15","100","A","2023-02-13"
"4496","73","Cita Ariel 11/02","-210","200","A","2023-02-13"
"4497","563","cita abril 3/02","10","100","A","2023-02-14"
"4498","144","Cita Ariel 13/02","-110","200","A","2023-02-14"
"4499","517","Cita Ariel 13/02","-90","200","A","2023-02-14"
"4500","527","Cita Kiara 14/02","-140","200","A","2023-02-14"
"4501","527","Compra de puntos 14/02","1200","100","A","2023-02-14"
"4502","527","Compra de puntos 14/02","1200","100","A","2023-02-14"
"4503","289","Cita Aurora 14/02","-90","200","A","2023-02-14"
"4504","453","Cita Luna 15/02","-110","200","A","2023-02-15"
"4505","453","Compra puntos 15/02","360","100","A","2023-02-15"
"4506","530","compra puntos 15/02","840","100","A","2023-02-15"
"4507","571","cita Paulina 14/02","10","100","A","2023-02-16"
"4508","36","Cita Ashley 15/02","-140","200","A","2023-02-16"
"4509","36","cita ashely 8/02","27","100","A","2023-02-16"
"4510","36","cita ashley 10/02","39","100","A","2023-02-16"
"4511","36","cita ashley 13/02","27","100","A","2023-02-16"
"4512","526","cita martina 2/02","10","100","A","2023-02-16"
"4513","407","cita ashley 8/02","15","100","A","2023-02-16"
"4514","531","cita olaya 16/02","10","100","A","2023-02-16"
"4515","204","Compra puntos 16/02","840","100","A","2023-02-16"
"4518","517","compra puntos 16/02","360","100","A","2023-02-17"
"4517","517","Cita Aroa 16/02","-90","200","A","2023-02-16"
"4519","571","compra puntos 17/02","360","100","A","2023-02-17"
"4520","144","Compra puntos 17/02","1200","100","A","2023-02-17"
"4521","447","Compra puntos 17/02","360","100","A","2023-02-20"
"4522","447","Cita Catalina 18/02","-90","200","A","2023-02-20"
"4523","144","Cita Kiara 18/02","-110","200","A","2023-02-20"
"4524","144","ajuste cita Kiara","20","100","A","2023-02-20"
"4525","447","Cita Mara 20/02","-110","200","A","2023-02-21"
